Назва морського порту,Рік,Місяць,Портовий оператор,"Причал, номер",Вид вантажу,Напрямок,Обсяг переробленного вантажу,Одиниця виміру
Ізмаїльський морський порт,2013,Жовтень,ДП «Ізмаїльський МТП»,18,Руда всяка,Навантаження,"12,435",тис. тонн
Ізмаїльський морський порт,2013,Жовтень,ДП «Ізмаїльський МТП»,19,Вугілля,Навантаження,"9,564",тис. тонн
Ізмаїльський морський порт,2013,Жовтень,ДП «Ізмаїльський МТП»,20,Руда всяка,Навантаження,"21,02",тис. тонн
Ізмаїльський морський порт,2013,Жовтень,ДП «Ізмаїльський МТП»,21,Вугілля,Навантаження,"22,086",тис. тонн
Ізмаїльський морський порт,2013,Жовтень,ДП «Ізмаїльський МТП»,22,Руда всяка,Навантаження,"9,794",тис. тонн
Ізмаїльський морський порт,2013,Жовтень,ДП «Ізмаїльський МТП»,22,Кокс,Навантаження,"3,08",тис. тонн
Ізмаїльський морський порт,2013,Жовтень,ДП «Ізмаїльський МТП»,22,Вугілля,Навантаження,"11,338",тис. тонн
Ізмаїльський морський порт,2013,Жовтень,ДП «Ізмаїльський МТП»,23,Руда всяка,Навантаження,"3,978",тис. тонн
Ізмаїльський морський порт,2013,Жовтень,ДП «Ізмаїльський МТП»,24,Вугілля,Навантаження,"19,713",тис. тонн
Ізмаїльський морський порт,2013,Жовтень,ДП «Ізмаїльський МТП»,26,Чорні метали - всього,Навантаження,"2,991",тис. тонн
Ізмаїльський морський порт,2013,Жовтень,ДП «Ізмаїльський МТП»,7,Інші тарно-штучні вантажі,Навантаження,"7,386",тис. тонн
Ізмаїльський морський порт,2013,Вересень,ДП «Ізмаїльський МТП»,4,Чорні метали - всього,Навантаження,"1,993",тис. тонн
Ізмаїльський морський порт,2013,Вересень,ДП «Ізмаїльський МТП»,4,Інші тарно-штучні вантажі,Розвантаження,"0,736",тис. тонн
Ізмаїльський морський порт,2013,Вересень,ДП «Ізмаїльський МТП»,4,Хім. та мін. добрива (тарно-штучні),Навантаження,"2,091",тис. тонн
Ізмаїльський морський порт,2013,Вересень,ДП «Ізмаїльський МТП»,5,Інші тарно-штучні вантажі,Розвантаження,"0,746",тис. тонн
Ізмаїльський морський порт,2013,Вересень,ДП «Ізмаїльський МТП»,5,Хім. та мін. добрива (тарно-штучні),Навантаження,"3,175",тис. тонн
Ізмаїльський морський порт,2013,Вересень,ДП «Ізмаїльський МТП»,5,Будівельні,Навантаження,"4,518",тис. тонн
Ізмаїльський морський порт,2013,Вересень,ДП «Ізмаїльський МТП»,6,Хім. та мін. добрива (тарно-штучні),Навантаження,"1,003",тис. тонн
