Назва морського порту,Рік,Місяць,Портовий оператор,"Причал, номер",Вид вантажу,Напрямок,Обсяг переробленного вантажу,Одиниця виміру
Одеський морський порт,2015,Вересень,"Тов ""Новолог""",13,Чорнi метали - чавун,Навантаження,"73,219",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Новолог""",13,Чорнi метали -металопрокат,Навантаження,"36,557",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Новолог""",14,Чорнi метали -металопрокат,Навантаження,"7,266",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Новолог""",26,Чорнi метали -металопрокат,Навантаження,"3,325",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Новолог""",7,Чорнi метали -металопрокат,Навантаження,"4,005",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Новолог""",9,Чорнi метали -металопрокат,Навантаження,"8,359",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Новотех-термінал""",10,Чорнi метали -металопрокат,Навантаження,"2,009",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Новотех-термінал""",14,Чорнi метали -металопрокат,Навантаження,"0,829",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Новотех-термінал""",22,Чорнi метали -металопрокат,Навантаження,"11,899",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Новотех-термінал""",25,Хлiбнi - з них:   зерно,Навантаження,"62,719",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Новотех-термінал""",25,Iншi сипучi вантажi,Навантаження,"7,95",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Новотех-термінал""",25,Чорнi метали -металопрокат,Навантаження,"9,918",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Новотех-термінал""",26,Чорнi метали -металопрокат,Навантаження,"71,138",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Бруклін-Київ""",38,Iншi тарно-штучнi вантажi,Навантаження,"0,24",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Бруклін-Київ""",42,Хлiбнi - з них:   зерно,Навантаження,"120,456",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Бруклін-Київ""",43,Хлiбнi - з них:   зерно,Навантаження,"202,358",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Бруклін-Київ""",43,Iншi сипучi вантажi,Навантаження,"76,543",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Бруклін-Київ""",44,Хлiбнi - з них:   зерно,Навантаження,"24,656",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Бруклін-Київ""",45,Хлiбнi - з них:   зерно,Навантаження,"141,754",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Бруклін-Київ""",46,Хлiбнi - з них:   зерно,Навантаження,"61,744",тис. тонн
Одеський морський порт,2015,Вересень,"Тов ""Бруклін-Київ""",46,Чорнi метали -металопрокат,Навантаження,"42,966",тис. тонн
